year,month,month_num,race,gender,age_group,education_level,industry,labor_force_thousands,employed_thousands,unemployed_thousands,unemployment_rate
2025,August,8,Hispanic,Female,20-24,Less than High School,Education,260,218,42,16.4
2025,August,8,Hispanic,Female,20-24,Less than High School,Retail,247,186,61,24.7
2025,August,8,Hispanic,Female,20-24,High School,Healthcare,508,455,53,10.6
2025,August,8,Hispanic,Female,20-24,High School,Finance,492,433,59,12.1
2025,August,8,Hispanic,Female,20-24,High School,Technology,519,472,47,9.2
2025,August,8,Hispanic,Female,20-24,High School,Education,518,460,58,11.3
2025,August,8,Hispanic,Female,20-24,High School,Retail,506,418,88,17.5
2025,August,8,Hispanic,Female,20-24,Some College,Healthcare,433,397,36,8.4
2025,August,8,Hispanic,Female,20-24,Some College,Finance,427,387,40,9.5
2025,August,8,Hispanic,Female,20-24,Some College,Technology,416,385,31,7.6
2025,August,8,Hispanic,Female,20-24,Some College,Education,418,380,38,9.1
2025,August,8,Hispanic,Female,20-24,Some College,Retail,411,356,55,13.6
2025,August,8,Hispanic,Female,20-24,Bachelor's+,Healthcare,520,496,24,4.8
2025,August,8,Hispanic,Female,20-24,Bachelor's+,Finance,520,493,27,5.3
2025,August,8,Hispanic,Female,20-24,Bachelor's+,Technology,509,489,20,4.0
2025,August,8,Hispanic,Female,20-24,Bachelor's+,Education,521,496,25,4.9
2025,August,8,Hispanic,Female,20-24,Bachelor's+,Retail,510,473,37,7.4
2025,August,8,Hispanic,Female,25-34,Less than High School,Healthcare,504,462,42,8.5
2025,August,8,Hispanic,Female,25-34,Less than High School,Finance,512,464,48,9.5
2025,August,8,Hispanic,Female,25-34,Less than High School,Technology,498,462,36,7.4
2025,August,8,Hispanic,Female,25-34,Less than High School,Education,501,456,45,9.0
2025,August,8,Hispanic,Female,25-34,Less than High School,Retail,492,425,67,13.8
2025,August,8,Hispanic,Female,25-34,High School,Healthcare,1001,941,60,6.0
2025,August,8,Hispanic,Female,25-34,High School,Finance,994,929,65,6.6
2025,August,8,Hispanic,Female,25-34,High School,Technology,1034,979,55,5.4
2025,August,8,Hispanic,Female,25-34,High School,Education,1043,979,64,6.2
2025,August,8,Hispanic,Female,25-34,High School,Retail,1005,910,95,9.5
2025,August,8,Hispanic,Female,25-34,Some College,Healthcare,842,803,39,4.7
2025,August,8,Hispanic,Female,25-34,Some College,Finance,852,806,46,5.4
2025,August,8,Hispanic,Female,25-34,Some College,Technology,862,826,36,4.2
2025,August,8,Hispanic,Female,25-34,Some College,Education,853,811,42,5.0
2025,August,8,Hispanic,Female,25-34,Some College,Retail,851,787,64,7.6
2025,August,8,Hispanic,Female,25-34,Bachelor's+,Healthcare,995,969,26,2.7
2025,August,8,Hispanic,Female,25-34,Bachelor's+,Finance,1031,1004,27,2.7
2025,August,8,Hispanic,Female,25-34,Bachelor's+,Technology,1041,1020,21,2.1
2025,August,8,Hispanic,Female,25-34,Bachelor's+,Education,1040,1012,28,2.7
2025,August,8,Hispanic,Female,25-34,Bachelor's+,Retail,1018,977,41,4.1
2025,August,8,Hispanic,Female,35-44,Less than High School,Healthcare,478,446,32,6.9
2025,August,8,Hispanic,Female,35-44,Less than High School,Finance,470,435,35,7.6
2025,August,8,Hispanic,Female,35-44,Less than High School,Technology,477,450,27,5.8
2025,August,8,Hispanic,Female,35-44,Less than High School,Education,490,454,36,7.4
2025,August,8,Hispanic,Female,35-44,Less than High School,Retail,484,432,52,10.9
2025,August,8,Hispanic,Female,35-44,High School,Healthcare,990,945,45,4.6
2025,August,8,Hispanic,Female,35-44,High School,Finance,973,919,54,5.6
2025,August,8,Hispanic,Female,35-44,High School,Technology,953,913,40,4.2
2025,August,8,Hispanic,Female,35-44,High School,Education,959,910,49,5.2
2025,August,8,Hispanic,Female,35-44,High School,Retail,950,875,75,7.9
2025,August,8,Hispanic,Female,35-44,Some College,Healthcare,786,756,30,3.9
2025,August,8,Hispanic,Female,35-44,Some College,Finance,812,779,33,4.1
2025,August,8,Hispanic,Female,35-44,Some College,Technology,824,797,27,3.3
2025,August,8,Hispanic,Female,35-44,Some College,Education,828,795,33,4.0
2025,August,8,Hispanic,Female,35-44,Some College,Retail,795,745,50,6.3
2025,August,8,Hispanic,Female,35-44,Bachelor's+,Healthcare,994,973,21,2.2
2025,August,8,Hispanic,Female,35-44,Bachelor's+,Finance,966,945,21,2.2
2025,August,8,Hispanic,Female,35-44,Bachelor's+,Technology,974,959,15,1.6
2025,August,8,Hispanic,Female,35-44,Bachelor's+,Education,985,966,19,2.0
2025,August,8,Hispanic,Female,35-44,Bachelor's+,Retail,959,927,32,3.4
2025,August,8,Hispanic,Female,45-54,Less than High School,Healthcare,449,420,29,6.6
2025,August,8,Hispanic,Female,45-54,Less than High School,Finance,452,420,32,7.2
2025,August,8,Hispanic,Female,45-54,Less than High School,Technology,467,441,26,5.6
2025,August,8,Hispanic,Female,45-54,Less than High School,Education,453,423,30,6.7
2025,August,8,Hispanic,Female,45-54,Less than High School,Retail,457,409,48,10.6
2025,August,8,Hispanic,Female,45-54,High School,Healthcare,949,908,41,4.4
2025,August,8,Hispanic,Female,45-54,High School,Finance,924,879,45,4.9
2025,August,8,Hispanic,Female,45-54,High School,Technology,935,899,36,3.9
2025,August,8,Hispanic,Female,45-54,High School,Education,948,905,43,4.6
2025,August,8,Hispanic,Female,45-54,High School,Retail,927,859,68,7.4
2025,August,8,Hispanic,Female,45-54,Some College,Healthcare,790,762,28,3.6
2025,August,8,Hispanic,Female,45-54,Some College,Finance,751,721,30,4.1
2025,August,8,Hispanic,Female,45-54,Some College,Technology,786,761,25,3.2
2025,August,8,Hispanic,Female,45-54,Some College,Education,785,757,28,3.6
2025,August,8,Hispanic,Female,45-54,Some College,Retail,785,741,44,5.7
2025,August,8,Hispanic,Female,45-54,Bachelor's+,Healthcare,900,882,18,2.1
2025,August,8,Hispanic,Female,45-54,Bachelor's+,Finance,945,926,19,2.1
2025,August,8,Hispanic,Female,45-54,Bachelor's+,Technology,903,887,16,1.8
2025,August,8,Hispanic,Female,45-54,Bachelor's+,Education,916,898,18,2.0
2025,August,8,Hispanic,Female,45-54,Bachelor's+,Retail,921,892,29,3.2
2025,August,8,Hispanic,Female,55+,Less than High School,Healthcare,489,461,28,5.9
2025,August,8,Hispanic,Female,55+,Less than High School,Finance,469,438,31,6.8
2025,August,8,Hispanic,Female,55+,Less than High School,Technology,471,447,24,5.3
2025,August,8,Hispanic,Female,55+,Less than High School,Education,487,457,30,6.3
2025,August,8,Hispanic,Female,55+,Less than High School,Retail,473,427,46,9.9
2025,August,8,Hispanic,Female,55+,High School,Healthcare,995,955,40,4.1
2025,August,8,Hispanic,Female,55+,High School,Finance,945,902,43,4.6
2025,August,8,Hispanic,Female,55+,High School,Technology,959,923,36,3.8
2025,August,8,Hispanic,Female,55+,High School,Education,960,919,41,4.3
2025,August,8,Hispanic,Female,55+,High School,Retail,948,885,63,6.7
2025,August,8,Hispanic,Female,55+,Some College,Healthcare,823,796,27,3.4
2025,August,8,Hispanic,Female,55+,Some College,Finance,816,785,31,3.8
2025,August,8,Hispanic,Female,55+,Some College,Technology,815,790,25,3.1
2025,August,8,Hispanic,Female,55+,Some College,Education,819,790,29,3.6
2025,August,8,Hispanic,Female,55+,Some College,Retail,830,786,44,5.4
2025,August,8,Hispanic,Female,55+,Bachelor's+,Healthcare,972,954,18,1.9
2025,August,8,Hispanic,Female,55+,Bachelor's+,Finance,984,966,18,1.9
2025,August,8,Hispanic,Female,55+,Bachelor's+,Technology,943,927,16,1.7
2025,August,8,Hispanic,Female,55+,Bachelor's+,Education,970,950,20,2.1
2025,August,8,Hispanic,Female,55+,Bachelor's+,Retail,974,946,28,2.9
2025,September,9,White,Male,20-24,Less than High School,Healthcare,1100,990,110,10.0
2025,September,9,White,Male,20-24,Less than High School,Finance,1084,962,122,11.3
2025,September,9,White,Male,20-24,Less than High School,Technology,1118,1019,99,8.9
2025,September,9,White,Male,20-24,Less than High School,Education,1078,964,114,10.6
2025,September,9,White,Male,20-24,Less than High School,Retail,1097,919,178,16.3
2025,September,9,White,Male,20-24,High School,Healthcare,2187,2034,153,7.0
2025,September,9,White,Male,20-24,High School,Finance,2215,2036,179,8.1
2025,September,9,White,Male,20-24,High School,Technology,2262,2120,142,6.3
2025,September,9,White,Male,20-24,High School,Education,2215,2047,168,7.6
2025,September,9,White,Male,20-24,High School,Retail,2149,1898,251,11.7
2025,September,9,White,Male,20-24,Some College,Healthcare,1799,1697,102,5.7
2025,September,9,White,Male,20-24,Some College,Finance,1790,1680,110,6.2
2025,September,9,White,Male,20-24,Some College,Technology,1823,1736,87,4.8
2025,September,9,White,Male,20-24,Some College,Education,1871,1759,112,6.0
2025,September,9,White,Male,20-24,Some College,Retail,1818,1651,167,9.2
2025,September,9,White,Male,20-24,Bachelor's+,Healthcare,2151,2083,68,3.2
2025,September,9,White,Male,20-24,Bachelor's+,Finance,2169,2096,73,3.4
2025,September,9,White,Male,20-24,Bachelor's+,Technology,2253,2188,65,2.9
2025,September,9,White,Male,20-24,Bachelor's+,Education,2254,2178,76,3.4
2025,September,9,White,Male,20-24,Bachelor's+,Retail,2193,2084,109,5.0
2025,September,9,White,Male,25-34,Less than High School,Healthcare,2167,2044,123,5.7
2025,September,9,White,Male,25-34,Less than High School,Finance,2222,2080,142,6.4
2025,September,9,White,Male,25-34,Less than High School,Technology,2171,2063,108,5.0
2025,September,9,White,Male,25-34,Less than High School,Education,2140,2014,126,5.9
2025,September,9,White,Male,25-34,Less than High School,Retail,2207,2007,200,9.1
2025,September,9,White,Male,25-34,High School,Healthcare,4270,4095,175,4.1
2025,September,9,White,Male,25-34,High School,Finance,4309,4111,198,4.6
2025,September,9,White,Male,25-34,High School,Technology,4307,4157,150,3.5
2025,September,9,White,Male,25-34,High School,Education,4294,4118,176,4.1
2025,September,9,White,Male,25-34,High School,Retail,4331,4054,277,6.4
2025,September,9,White,Male,25-34,Some College,Healthcare,3601,3486,115,3.2
2025,September,9,White,Male,25-34,Some College,Finance,3577,3449,128,3.6
2025,September,9,White,Male,25-34,Some College,Technology,3632,3524,108,3.0
2025,September,9,White,Male,25-34,Some College,Education,3716,3586,130,3.5
2025,September,9,White,Male,25-34,Some College,Retail,3683,3492,191,5.2
2025,September,9,White,Male,25-34,Bachelor's+,Healthcare,4504,4423,81,1.8
2025,September,9,White,Male,25-34,Bachelor's+,Finance,4297,4216,81,1.9
2025,September,9,White,Male,25-34,Bachelor's+,Technology,4293,4225,68,1.6
2025,September,9,White,Male,25-34,Bachelor's+,Education,4379,4301,78,1.8
2025,September,9,White,Male,25-34,Bachelor's+,Retail,4372,4241,131,3.0
2025,September,9,White,Male,35-44,Less than High School,Healthcare,2123,2028,95,4.5
2025,September,9,White,Male,35-44,Less than High School,Finance,2087,1983,104,5.0
2025,September,9,White,Male,35-44,Less than High School,Technology,2037,1958,79,3.9
2025,September,9,White,Male,35-44,Less than High School,Education,2138,2038,100,4.7
2025,September,9,White,Male,35-44,Less than High School,Retail,2049,1900,149,7.3
2025,September,9,White,Male,35-44,High School,Healthcare,4139,4003,136,3.3
2025,September,9,White,Male,35-44,High School,Finance,4108,3952,156,3.8
2025,September,9,White,Male,35-44,High School,Technology,4214,4097,117,2.8
2025,September,9,White,Male,35-44,High School,Education,4096,3961,135,3.3
2025,September,9,White,Male,35-44,High School,Retail,4198,3984,214,5.1
2025,September,9,White,Male,35-44,Some College,Healthcare,3594,3497,97,2.7
2025,September,9,White,Male,35-44,Some College,Finance,3457,3361,96,2.8
2025,September,9,White,Male,35-44,Some College,Technology,3417,3342,75,2.2
2025,September,9,White,Male,35-44,Some College,Education,3595,3506,89,2.5
2025,September,9,White,Male,35-44,Some College,Retail,3496,3350,146,4.2
2025,September,9,White,Male,35-44,Bachelor's+,Healthcare,4186,4136,50,1.2
2025,September,9,White,Male,35-44,Bachelor's+,Finance,4068,4003,65,1.6
2025,September,9,White,Male,35-44,Bachelor's+,Technology,4293,4238,55,1.3
2025,September,9,White,Male,35-44,Bachelor's+,Education,4076,4019,57,1.4
2025,September,9,White,Male,35-44,Bachelor's+,Retail,4157,4058,99,2.4
2025,September,9,White,Male,45-54,Less than High School,Healthcare,1937,1854,83,4.3
2025,September,9,White,Male,45-54,Less than High School,Finance,2007,1909,98,4.9
2025,September,9,White,Male,45-54,Less than High School,Technology,1960,1884,76,3.9
2025,September,9,White,Male,45-54,Less than High School,Education,1967,1879,88,4.5
2025,September,9,White,Male,45-54,Less than High School,Retail,1962,1827,135,6.9
2025,September,9,White,Male,45-54,High School,Healthcare,3991,3868,123,3.1
2025,September,9,White,Male,45-54,High School,Finance,3905,3769,136,3.5
2025,September,9,White,Male,45-54,High School,Technology,4012,3900,112,2.8
2025,September,9,White,Male,45-54,High School,Education,3894,3774,120,3.1
2025,September,9,White,Male,45-54,High School,Retail,4034,3845,189,4.7
2025,September,9,White,Male,45-54,Some College,Healthcare,3323,3247,76,2.3
2025,September,9,White,Male,45-54,Some College,Finance,3387,3296,91,2.7
2025,September,9,White,Male,45-54,Some College,Technology,3395,3321,74,2.2
2025,September,9,White,Male,45-54,Some College,Education,3385,3297,88,2.6
2025,September,9,White,Male,45-54,Some College,Retail,3407,3271,136,4.0
2025,September,9,White,Male,45-54,Bachelor's+,Healthcare,4062,4014,48,1.2
2025,September,9,White,Male,45-54,Bachelor's+,Finance,4050,3986,64,1.6
2025,September,9,White,Male,45-54,Bachelor's+,Technology,3924,3881,43,1.1
2025,September,9,White,Male,45-54,Bachelor's+,Education,3881,3827,54,1.4
2025,September,9,White,Male,45-54,Bachelor's+,Retail,3914,3836,78,2.0
2025,September,9,White,Male,55+,Less than High School,Healthcare,2034,1957,77,3.8
2025,September,9,White,Male,55+,Less than High School,Finance,2093,1997,96,4.6
2025,September,9,White,Male,55+,Less than High School,Technology,2063,1995,68,3.3
2025,September,9,White,Male,55+,Less than High School,Education,2046,1956,90,4.4
2025,September,9,White,Male,55+,Less than High School,Retail,2077,1947,130,6.3
2025,September,9,White,Male,55+,High School,Healthcare,4203,4077,126,3.0
2025,September,9,White,Male,55+,High School,Finance,4163,4039,124,3.0
2025,September,9,White,Male,55+,High School,Technology,4291,4184,107,2.5
2025,September,9,White,Male,55+,High School,Education,4214,4088,126,3.0
2025,September,9,White,Male,55+,High School,Retail,4108,3915,193,4.7
2025,September,9,White,Male,55+,Some College,Healthcare,3503,3423,80,2.3
2025,September,9,White,Male,55+,Some College,Finance,3464,3381,83,2.4
2025,September,9,White,Male,55+,Some College,Technology,3418,3347,71,2.1
2025,September,9,White,Male,55+,Some College,Education,3476,3390,86,2.5
2025,September,9,White,Male,55+,Some College,Retail,3399,3281,118,3.5
2025,September,9,White,Male,55+,Bachelor's+,Healthcare,4214,4156,58,1.4
2025,September,9,White,Male,55+,Bachelor's+,Finance,4310,4246,64,1.5
2025,September,9,White,Male,55+,Bachelor's+,Technology,4138,4097,41,1.0
2025,September,9,White,Male,55+,Bachelor's+,Education,4263,4212,51,1.2
2025,September,9,White,Male,55+,Bachelor's+,Retail,4317,4240,77,1.8
2025,September,9,White,Female,20-24,Less than High School,Healthcare,997,892,105,10.6
2025,September,9,White,Female,20-24,Less than High School,Finance,1039,918,121,11.7
2025,September,9,White,Female,20-24,Less than High School,Technology,998,907,91,9.2
2025,September,9,White,Female,20-24,Less than High School,Education,1004,894,110,11.0
2025,September,9,White,Female,20-24,Less than High School,Retail,1023,850,173,17.0
2025,September,9,White,Female,20-24,High School,Healthcare,1979,1837,142,7.2
2025,September,9,White,Female,20-24,High School,Finance,2036,1870,166,8.2
2025,September,9,White,Female,20-24,High School,Technology,2030,1901,129,6.4
2025,September,9,White,Female,20-24,High School,Education,2059,1901,158,7.7
2025,September,9,White,Female,20-24,High School,Retail,2086,1836,250,12.0
2025,September,9,White,Female,20-24,Some College,Healthcare,1708,1606,102,6.0
2025,September,9,White,Female,20-24,Some College,Finance,1705,1595,110,6.5
2025,September,9,White,Female,20-24,Some College,Technology,1646,1563,83,5.1
2025,September,9,White,Female,20-24,Some College,Education,1734,1629,105,6.1
2025,September,9,White,Female,20-24,Some College,Retail,1657,1502,155,9.4
2025,September,9,White,Female,20-24,Bachelor's+,Healthcare,2066,1998,68,3.3
2025,September,9,White,Female,20-24,Bachelor's+,Finance,2075,1999,76,3.7
2025,September,9,White,Female,20-24,Bachelor's+,Technology,2078,2018,60,2.9
2025,September,9,White,Female,20-24,Bachelor's+,Education,2075,2005,70,3.4
2025,September,9,White,Female,20-24,Bachelor's+,Retail,1976,1872,104,5.3
2025,September,9,White,Female,25-34,Less than High School,Healthcare,2020,1901,119,5.9
2025,September,9,White,Female,25-34,Less than High School,Finance,2027,1892,135,6.7
2025,September,9,White,Female,25-34,Less than High School,Technology,2086,1984,102,4.9
2025,September,9,White,Female,25-34,Less than High School,Education,1976,1854,122,6.2
2025,September,9,White,Female,25-34,Less than High School,Retail,2057,1862,195,9.5
2025,September,9,White,Female,25-34,High School,Healthcare,4022,3866,156,3.9
2025,September,9,White,Female,25-34,High School,Finance,4131,3946,185,4.5
2025,September,9,White,Female,25-34,High School,Technology,4085,3930,155,3.8
2025,September,9,White,Female,25-34,High School,Education,4160,3986,174,4.2
2025,September,9,White,Female,25-34,High School,Retail,3998,3739,259,6.5
2025,September,9,White,Female,25-34,Some College,Healthcare,3430,3314,116,3.4
2025,September,9,White,Female,25-34,Some College,Finance,3342,3226,116,3.5
2025,September,9,White,Female,25-34,Some College,Technology,3466,3363,103,3.0
2025,September,9,White,Female,25-34,Some College,Education,3365,3248,117,3.5
2025,September,9,White,Female,25-34,Some College,Retail,3466,3290,176,5.1
2025,September,9,White,Female,25-34,Bachelor's+,Healthcare,4091,4010,81,2.0
2025,September,9,White,Female,25-34,Bachelor's+,Finance,4065,3980,85,2.1
2025,September,9,White,Female,25-34,Bachelor's+,Technology,3960,3905,55,1.4
2025,September,9,White,Female,25-34,Bachelor's+,Education,3968,3893,75,1.9
2025,September,9,White,Female,25-34,Bachelor's+,Retail,3961,3839,122,3.1
2025,September,9,White,Female,35-44,Less than High School,Healthcare,1958,1865,93,4.8
2025,September,9,White,Female,35-44,Less than High School,Finance,1949,1844,105,5.4
2025,September,9,White,Female,35-44,Less than High School,Technology,1907,1829,78,4.1
